15/04/2024_15:57:13;63.4251285;8.9115313
15/04/2024_15:57:17;63.4252377;8.9115345
15/04/2024_15:57:22;63.4253532;8.9115174
15/04/2024_15:57:26;63.4254611;8.9114962
15/04/2024_15:57:30;63.4255774;8.911472
15/04/2024_15:57:34;63.4256884;8.911448
15/04/2024_15:57:38;63.4257999;8.9114239
15/04/2024_15:57:42;63.4259116;8.9113996
15/04/2024_15:57:46;63.4260235;8.9113754
15/04/2024_15:57:50;63.4261354;8.9113512
15/04/2024_15:57:54;63.4262548;8.9113253
15/04/2024_15:57:59;63.4263735;8.9113
15/04/2024_15:58:03;63.4264929;8.9112748
15/04/2024_15:58:07;63.426605;8.9112512
15/04/2024_15:58:11;63.4267171;8.9112276
15/04/2024_15:58:15;63.4268358;8.9112025
15/04/2024_15:58:19;63.4269552;8.9111774
15/04/2024_15:58:24;63.427074;8.9111519
15/04/2024_15:58:28;63.427186;8.9111276
15/04/2024_15:58:32;63.4273053;8.9111017
15/04/2024_15:58:36;63.4274173;8.9110779
15/04/2024_15:58:40;63.4275144;8.9111551
15/04/2024_15:58:44;63.427606;8.9113245
15/04/2024_15:58:48;63.4276919;8.9114855
15/04/2024_15:58:52;63.4277783;8.9116455
15/04/2024_15:58:56;63.4278706;8.9118148
15/04/2024_15:59:00;63.4279571;8.9119734
15/04/2024_15:59:04;63.4280488;8.9121414
15/04/2024_15:59:09;63.4281407;8.9123104
15/04/2024_15:59:13;63.4282269;8.9124696
15/04/2024_15:59:17;63.4283182;8.9126386
15/04/2024_15:59:21;63.4284045;8.912798
15/04/2024_15:59:25;63.4284962;8.9129676
15/04/2024_15:59:29;63.4285875;8.9131365
15/04/2024_15:59:34;63.4286792;8.913306
15/04/2024_15:59:38;63.4287708;8.9134744
15/04/2024_15:59:42;63.4288571;8.9136333
15/04/2024_15:59:46;63.4289491;8.9138025
15/04/2024_15:59:50;63.4290354;8.9139613
15/04/2024_15:59:54;63.4291268;8.9141295
15/04/2024_15:59:59;63.4292188;8.9142987
15/04/2024_16:00:03;63.4293102;8.9144671
15/04/2024_16:00:07;63.429402;8.9146368
15/04/2024_16:00:11;63.4294934;8.9148057
15/04/2024_16:00:15;63.4295795;8.914965
15/04/2024_16:00:19;63.4296656;8.9151241
15/04/2024_16:00:23;63.4297517;8.9152834
15/04/2024_16:00:28;63.4298434;8.9154528
15/04/2024_16:00:32;63.4299351;8.9156212
15/04/2024_16:00:36;63.4300099;8.9157872
15/04/2024_16:00:40;63.4300303;8.9160482
15/04/2024_16:00:44;63.4300401;8.9162994
15/04/2024_16:00:48;63.4300506;8.9165652
15/04/2024_16:00:52;63.4300621;8.9168306
15/04/2024_16:00:56;63.4300739;8.9170823
15/04/2024_16:01:01;63.430099;8.9173577
15/04/2024_16:01:05;63.4301246;8.9176189
15/04/2024_16:01:09;63.4301489;8.9178639
15/04/2024_16:01:13;63.4301745;8.9181234
15/04/2024_16:01:17;63.4301987;8.9183684
15/04/2024_16:01:21;63.430223;8.9186146
15/04/2024_16:01:26;63.4302485;8.9188743
15/04/2024_16:01:30;63.4302739;8.9191338
15/04/2024_16:01:33;63.4303001;8.9193473
15/04/2024_16:01:38;63.430336;8.9196004
15/04/2024_16:01:42;63.4303725;8.9198547
15/04/2024_16:01:46;63.4304088;8.9201075
15/04/2024_16:01:50;63.4304503;8.9203554
15/04/2024_16:01:55;63.4305576;8.9204874
15/04/2024_16:01:59;63.4306767;8.9204788
15/04/2024_16:02:03;63.430789;8.9204531
15/04/2024_16:02:07;63.4309076;8.9204261
15/04/2024_16:02:11;63.4310194;8.9203956
15/04/2024_16:02:16;63.4311035;8.9201573
15/04/2024_16:02:21;63.4311308;8.9198835
15/04/2024_16:02:25;63.4311279;8.9196323
15/04/2024_16:02:29;63.4311263;8.919398
15/04/2024_16:02:33;63.4311565;8.919226
15/04/2024_16:02:37;63.4312049;8.9190062
15/04/2024_16:02:41;63.4312568;8.9187754
15/04/2024_16:02:46;63.4313102;8.918538
15/04/2024_16:02:50;63.4313648;8.918301
15/04/2024_16:02:53;63.4314469;8.9181979
15/04/2024_16:02:57;63.4315377;8.918188
15/04/2024_16:03:01;63.4316413;8.9183192
15/04/2024_16:03:05;63.4317404;8.9184671
15/04/2024_16:03:08;63.4318062;8.918582
15/04/2024_16:03:12;63.4318699;8.918805
15/04/2024_16:03:16;63.4319153;8.9190004
15/04/2024_16:03:20;63.4319422;8.9192586
15/04/2024_16:03:24;63.4319998;8.9194499
15/04/2024_16:03:28;63.4320904;8.9196187
15/04/2024_16:03:32;63.4321765;8.9197771
15/04/2024_16:03:36;63.4322685;8.919946
15/04/2024_16:03:40;63.4323547;8.9201051
15/04/2024_16:03:44;63.4324408;8.9202645
15/04/2024_16:03:49;63.432532;8.9204336
15/04/2024_16:03:53;63.4326181;8.920593
15/04/2024_16:03:57;63.4327097;8.9207628
15/04/2024_16:04:01;63.4327959;8.9209219
15/04/2024_16:04:05;63.4328874;8.9210903
15/04/2024_16:04:09;63.4329793;8.9212595
15/04/2024_16:04:13;63.4330239;8.9213412
15/04/2024_16:04:17;63.4330293;8.9213493
15/04/2024_16:04:21;63.4330315;8.921353
15/04/2024_16:04:25;63.4330318;8.9213532
15/04/2024_16:04:29;63.4330318;8.9213534
15/04/2024_16:04:34;63.4330318;8.9213534
15/04/2024_16:04:38;63.4330318;8.9213533
15/04/2024_16:04:42;63.4330318;8.9213532
15/04/2024_16:04:46;63.4330318;8.9213533
15/04/2024_16:04:50;63.4330318;8.9213533
15/04/2024_16:04:55;63.4330318;8.9213531
15/04/2024_16:04:59;63.4330318;8.9213532
